"target"	"target_word"	"mispronunciation"	"age"	"target_ortho"	"target_phono"	"tokid"	"meaningful"
"k"	"ńomiwake"	"nomiwake"	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 18"	FALSE
"e"	"ńomiwake"	"nomiwake"	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 18"	FALSE
"'n"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"o"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"m"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"i"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"w"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"a"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"k"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"e"	"ńomiwake"	NA	6.10526315789474	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 4"	FALSE
"'n"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"o"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"m"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"i"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"w"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"a"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"k"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"e"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 7"	FALSE
"'n"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"o"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"m"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"i"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"w"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"a"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"k"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"e"	"ńomiwake"	NA	6.37047163362953	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 11"	FALSE
"'n"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"o"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"m"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"i"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"w"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"a"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"k"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"e"	"ńomiwake"	NA	7.28366370471634	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 6"	FALSE
"'n"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"o"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"m"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"i"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"w"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"a"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"k"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"e"	"ńomiwake"	NA	5.19480519480519	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 2"	FALSE
"'n"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"o"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"m"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"i"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"w"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"a"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"k"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"e"	"ńomiwake"	NA	8.6015037593985	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 22"	FALSE
"'n"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"o"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"m"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"i"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"w"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"a"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"k"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"e"	"ńomiwake"	NA	5.79904306220096	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 3"	FALSE
"'n"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"o"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"m"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"i"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"w"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"a"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"k"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"e"	"ńomiwake"	NA	3.91797676008202	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 12"	FALSE
"'n"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"o"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"m"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"i"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"w"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"a"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"k"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"e"	"ńomiwake"	NA	7.49965823650034	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 27"	FALSE
"w"	"ńomiwake"	"nOxuwake"	10.1982228298018	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 10"	TRUE
"a"	"ńomiwake"	"nOxuwake"	10.1982228298018	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 10"	TRUE
"k"	"ńomiwake"	"nOxuwake"	10.1982228298018	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 10"	TRUE
"e"	"ńomiwake"	"nOxuwake"	10.1982228298018	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 10"	TRUE
"'n"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"o"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"m"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"i"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"w"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"a"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"k"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"e"	"ńomiwake"	NA	5.64046479835954	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 13"	FALSE
"'n"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"o"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"m"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"i"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"w"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"a"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"k"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"e"	"ńomiwake"	NA	5.27136021872864	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 1"	FALSE
"'n"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"o"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"m"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"i"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"w"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"a"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"k"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"e"	"ńomiwake"	NA	8.03280929596719	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 26"	FALSE
"o"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"m"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"i"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"w"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"a"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"k"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"e"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 21"	TRUE
"'n"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"o"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"m"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"i"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"w"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"a"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"k"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"e"	"ńomiwake"	NA	NA	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 16"	FALSE
"'n"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"o"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"m"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"i"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"w"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"a"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"k"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"e"	"ńomiwake"	NA	5.11278195488722	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 9"	FALSE
"'n"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"o"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"m"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"i"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"w"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"a"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"k"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"e"	"ńomiwake"	NA	6.76965140123035	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 15"	FALSE
"i"	"ńomiwake"	"nexiwate"	6.32399179767601	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 20"	TRUE
"w"	"ńomiwake"	"nexiwate"	6.32399179767601	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 20"	TRUE
"a"	"ńomiwake"	"nexiwate"	6.32399179767601	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 20"	TRUE
"e"	"ńomiwake"	"nexiwate"	6.32399179767601	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 20"	TRUE
"'n"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"o"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"m"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"i"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"w"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"a"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"k"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"e"	"ńomiwake"	NA	5.7799043062201	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 24"	FALSE
"'n"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"o"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"m"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"i"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"w"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"a"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"k"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"e"	"ńomiwake"	NA	6	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 14"	FALSE
"'n"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"o"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"m"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"i"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"w"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"a"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"k"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"e"	"ńomiwake"	NA	9.52563226247437	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 23"	FALSE
"'n"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"o"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"m"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"i"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"w"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"a"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"k"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"e"	"ńomiwake"	NA	7.60628844839371	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 5"	FALSE
"'n"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"o"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"m"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"i"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"w"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"a"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"k"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"e"	"ńomiwake"	NA	7.94258373205742	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 8"	FALSE
"o"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"m"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"i"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"w"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"a"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"k"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"e"	"ńomiwake"	"nomiwake"	5.24128503075871	"ńomiwake"	"nɔmiwækɛ"	"nomiwake 17"	FALSE
"'n"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"u"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"y"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"e"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"d"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"i"	"ńuyedi"	NA	11.0321257689679	"ńuyedi"	"nujɛṭi"	"nuyedi 13"	FALSE
"'n"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"u"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"y"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"e"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"d"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"i"	"ńuyedi"	NA	7.20710868079289	"ńuyedi"	"nujɛṭi"	"nuyedi 23"	FALSE
"'n"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"u"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"y"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"e"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"d"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"i"	"ńuyedi"	NA	6.76965140123035	"ńuyedi"	"nujɛṭi"	"nuyedi 9"	FALSE
"'n"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"u"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"y"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"e"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"d"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"i"	"ńuyedi"	NA	8.03280929596719	"ńuyedi"	"nujɛṭi"	"nuyedi 15"	FALSE
"'n"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"u"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"y"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"e"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"d"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"i"	"ńuyedi"	NA	NA	"ńuyedi"	"nujɛṭi"	"nuyedi 8"	FALSE
"'n"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"u"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"y"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"e"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"d"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"i"	"ńuyedi"	NA	5.52836637047163	"ńuyedi"	"nujɛṭi"	"nuyedi 5"	FALSE
"'n"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"u"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"y"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"e"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"d"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"i"	"ńuyedi"	NA	7.47505126452495	"ńuyedi"	"nujɛṭi"	"nuyedi 24"	FALSE
"'n"	"ńuyedi"	NA	7.28366370471634	"ńuyedi"	"nujɛṭi"	"nuyedi 21"	FALSE
"u"	"ńuyedi"	NA	7.28366370471634	"ńuyedi"	"nujɛṭi"	"nuyedi 21"	FALSE
"y"	"ńuyedi"	NA	7.28366370471634	"ńuyedi"	"nujɛṭi"	"nuyedi 21"	FALSE
"e"	"ńuyedi"	NA	7.28366370471634	"ńuyedi"	"nujɛṭi"	"nuyedi 21"	FALSE
