id	file	int	target	on	off	cor	mp	outfile	rand	nb
c90	180102_0045S12_ch1	46	tpe	148.684	149.472	NA	NA	pairs/tpe_c90_5.wav	0,198122058	10
c88	180102_0043S12_ch1	36	tpe	169.840	170.375	NA	NA	pairs/tpe_c88_1.wav	0,21330632	11
c82	180101_0037S12_ch1	40	tpe	92.028	92.473	NA	NA	pairs/tpe_c82_4.wav	0,22040488	12
c78	180101_0033S12_ch1	26	tpe	123.352	124.100	NA	NA	pairs/tpe_c78_2.wav	0,261988229	13
c70	190825_0021_ch1	22	tpe	249.182	249.566	NA	NA	pairs/tpe_c70_1.wav	0,275800372	14
c93	180102_0048S12_ch1	34	tpe	176.811	177.681	NA	NA	pairs/tpe_c93_3.wav	0,280138147	15
c112	190830_0068S12_ch1	30	tpe	139.708	140.670	NA	NA	pairs/tpe_c112_4.wav	0,288292183	16
c90	180102_0045S12_ch1	44	tpe	142.238	143.304	NA	NA	pairs/tpe_c90_4.wav	0,298546628	17
c90	180102_0045S12_ch1	42	tpe	135.931	136.858	NA	NA	pairs/tpe_c90_3.wav	0,315151315	18
c123	190830_0082S12_ch1	18	tpe	82.176	82.843	NA	NA	pairs/tpe_c123_1.wav	0,346714614	19
c84	180102_0039S12_ch1	32	tpe	160.888	161.424	NA	NA	pairs/tpe_c84_3.wav	0,349964508	20
c114	190830_0070S12_ch1	44	tpe	200.213	201.217	NA	NA	pairs/tpe_c114_2.wav	0,381983817	21
c115	190830_0071S12_ch1	12	tpe	167.716	168.418	NA	NA	pairs/tpe_c115_1.wav	0,383326191	22
c117	190830_0073S12_ch1	22	tpe	77.133	77.990	NA	NA	pairs/tpe_c117_2.wav	0,40982623	23
c116	190830_0072S12_ch1	14	tpe	125.894	126.696	NA	NA	pairs/tpe_c116_3.wav	0,410049639	24
c111	190830_0067S12_ch1	12	tpe	105.812	106.447	NA	NA	pairs/tpe_c111_1.wav	0,41073118	25
c84	180102_0039S12_ch1	36	tpe	174.668	175.203	NA	NA	pairs/tpe_c84_5.wav	0,448446368	26
c120	190830_0079S12_ch1	28	tpe	94.434	95.037	NA	NA	pairs/tpe_c120_3.wav	0,4901319	27
c120	190830_0079S12_ch1	30	tpe	97.228	98.086	NA	NA	pairs/tpe_c120_4.wav	0,493588448	28
c89	180102_0044S12_ch1	16	tpe	68.026	68.829	NA	NA	pairs/tpe_c89_1.wav	0,503680675	29
c84	180102_0039S12_ch1	30	tpe	156.273	156.741	NA	NA	pairs/tpe_c84_2.wav	0,510509083	30
c88	180102_0043S12_ch1	38	tpe	174.288	174.890	NA	NA	pairs/tpe_c88_2.wav	0,519826558	31
c112	190830_0068S12_ch1	26	tpe	131.759	132.772	NA	NA	pairs/tpe_c112_2.wav	0,525943391	32
c108	190829_0064S12_ch1	18	tpe	121.095	121.775	NA	NA	pairs/tpe_c108_3.wav	0,535161751	33
c93	180102_0048S12_ch1	32	tpe	172.965	173.634	NA	NA	pairs/tpe_c93_2.wav	0,545550157	34
c116	190830_0072S12_ch1	10	tpe	118.669	119.338	NA	NA	pairs/tpe_c116_1.wav	0,555248917	35
c108	190829_0064S12_ch1	14	tpe	114.079	114.795	NA	NA	pairs/tpe_c108_1.wav	0,621019408	36
c116	190830_0072S12_ch1	12	tpe	122.148	122.917	NA	NA	pairs/tpe_c116_2.wav	0,622434908	37
c117	190830_0073S12_ch1	20	tpe	74.243	74.688	NA	NA	pairs/tpe_c117_1.wav	0,625506978	38
c71	190825_0022_ch1	36	tpe	109.747	110.564	NA	NA	pairs/tpe_c71_1.wav	0,626919686	39
c82	180101_0037S12_ch1	36	tpe	83.428	84.127	NA	NA	pairs/tpe_c82_2.wav	0,649842309	40
c106	190829_0062S12_ch1	14	tpe	121.742	122.377	NA	NA	pairs/tpe_c106_1.wav	0,658525814	41
c82	180101_0037S12_ch1	34	tpe	79.269	79.935	NA	NA	pairs/tpe_c82_1.wav	0,666890628	42
c121	190830_0080S12_ch1	10	tpe	51.771	52.533	NA	NA	pairs/tpe_c121_1.wav	0,673526077	43
c73	190825_0024_ch1	24	tpe	152.150	152.529	NA	NA	pairs/tpe_c73_1.wav	0,696168992	44
c106	190829_0062S12_ch1	20	tpe	133.802	134.370	NA	NA	pairs/tpe_c106_4.wav	0,725130735	45
c108	190829_0064S12_ch1	20	tpe	125.247	126.142	NA	NA	pairs/tpe_c108_4.wav	0,728954497	46
c106	190829_0062S12_ch1	16	tpe	125.173	125.909	NA	NA	pairs/tpe_c106_2.wav	0,72982731	47
c90	180102_0045S12_ch1	38	tpe	124.078	124.774	NA	NA	pairs/tpe_c90_1.wav	0,73303464	48
c120	190830_0079S12_ch1	26	tpe	89.209	90.130	NA	NA	pairs/tpe_c120_2.wav	0,733465701	49
c82	180101_0037S12_ch1	38	tpe	87.012	87.710	NA	NA	pairs/tpe_c82_3.wav	0,736674067	50
c76	180101_0031S12_left	14	tpe	90.349	91.117	NA	NA	pairs/tpe_c76_1.wav	0,740516481	51
c108	190829_0064S12_ch1	16	tpe	118.160	118.732	NA	NA	pairs/tpe_c108_2.wav	0,771006344	52
c120	190830_0079S12_ch1	24	tpe	85.653	86.383	NA	NA	pairs/tpe_c120_1.wav	0,771828928	53
c79	180101_0034S12_ch1	16	tpe	93.496	94.087	NA	NA	pairs/tpe_c79_1.wav	0,779767291	54
c115	190830_0071S12_ch1	18	tpe	179.120	180.124	NA	NA	pairs/tpe_c115_4.wav	0,784416833	55
c71	190825_0022_ch1	38	tpe	114.328	115.334	NA	NA	pairs/tpe_c71_2.wav	0,801690539	56
c110	190829_0066S12_ch1	34	tpe	183.735	184.471	NA	NA	pairs/tpe_c110_1.wav	0,857557374	57
c121	190830_0080S12_ch1	12	tpe	55.708	56.216	NA	NA	pairs/tpe_c121_2.wav	0,868028801	58
c93	180102_0048S12_ch1	30	tpe	169.553	170.189	NA	NA	pairs/tpe_c93_1.wav	0,870492128	59
c90	180102_0045S12_ch1	40	tpe	130.617	131.266	NA	NA	pairs/tpe_c90_2.wav	0,872870285	60
c115	190830_0071S12_ch1	14	tpe	171.428	172.063	NA	NA	pairs/tpe_c115_2.wav	0,875483081	61
c112	190830_0068S12_ch1	24	tpe	127.151	128.316	NA	NA	pairs/tpe_c112_1.wav	0,892322402	62
c78	180101_0033S12_ch1	24	tpe	119.366	120.136	NA	NA	pairs/tpe_c78_1.wav	0,917797803	63
c112	190830_0068S12_ch1	32	tpe	148.670	149.430	NA	NA	pairs/tpe_c112_5.wav	0,953848139	64
c106	190829_0062S12_ch1	18	tpe	128.350	129.019	NA	NA	pairs/tpe_c106_3.wav	0,962439598	65
c119	190830_0078S12_ch1	16	tpe	295.027	295.725	NA	NA	pairs/tpe_c119_1.wav	0,99240538	66
c114	190830_0070S12_ch1	48	tpe	206.033	206.836	NA	NA	pairs/tpe_c114_4.wav	0,99687722	67
c112	190830_0068S12_ch1	28	tpe	135.302	136.112	NA	NA	pairs/tpe_c112_3.wav	0,997304449	68
c71	190825_0022_ch1	66	tumowe	175.979	177.017	NA	NA	pairs/tumowe_c71_1.wav	0,029492998	1
c99	190829_0055S12_ch1	50	tumowe	180.728	181.898	NA	NA	pairs/tumowe_c99_1.wav	0,036516261	2
c94	180102_0049S12_ch1	46	tumowe	410.398	411.769	NA	NA	pairs/tumowe_c94_1.wav	0,053775576	3
c82	180101_0037S12_ch1	72	tumowe	168.506	169.807	NA	NA	pairs/tumowe_c82_1.wav	0,067493655	4
c88	180102_0043S12_ch1	76	tumowe	267.412	268.683	NA	NA	pairs/tumowe_c88_1.wav	0,077528319	5
c95	180102_0050S12_ch1	60	tumowe	209.174	210.211	NA	NA	pairs/tumowe_c95_1.wav	0,150554615	6
c88	180102_0043S12_ch1	78	tumowe	272.429	273.666	NA	NA	pairs/tumowe_c88_2.wav	0,25345376	7
c80	180101_0035S12_ch1	46	tumowe	180.897	181.707	NA	NA	pairs/tumowe_c80_1.wav	0,318428763	8
c89	180102_0044S12_ch1	48	tumowe	138.555	139.525	NA	NA	pairs/tumowe_c89_1.wav	0,44119299	9
c77	180101_0032S12_ch1	42	tumowe	111.297	112.233	NA	NA	pairs/tumowe_c77_1.wav	0,562437881	10
c89	180102_0044S12_ch1	50	tumowe	143.438	144.341	NA	NA	pairs/tumowe_c89_2.wav	0,562763632	11
c108	190829_0064S12_ch1	82	tumowe	268.354	269.457	NA	NA	pairs/tumowe_c108_1.wav	0,572276404	12
c87	180102_0042S12_ch1	64	tumowe	296.226	297.196	NA	NA	pairs/tumowe_c87_1.wav	0,615345591	13
c81	180101_0036S12_ch1	71	tumowe	286.252	287.355	NA	NA	pairs/tumowe_c81_2.wav	0,672701598	14
c91	180102_0046S12_ch1	54	tumowe	363.840	364.977	NA	NA	pairs/tumowe_c91_1.wav	0,687508464	15
c74	190825_0025_ch1	40	tumowe	106.949	107.911	NA	NA	pairs/tumowe_c74_1.wav	0,700053205	16
c106	190829_0062S12_ch1	64	tumowe	236.156	237.561	NA	NA	pairs/tumowe_c106_1.wav	0,73366878	17
c81	180101_0036S12_ch1	69	tumowe	282.043	283.223	NA	NA	pairs/tumowe_c81_1.wav	0,737944728	18
c95	180102_0050S12_ch1	62	tumowe	212.986	214.057	NA	NA	pairs/tumowe_c95_2.wav	0,839796819	19
c91	180102_0046S12_ch1	56	tumowe	367.719	368.756	NA	NA	pairs/tumowe_c91_2.wav	0,903333183	20
c117	190830_0073S12_ch1	52	tumowe	129.515	130.340	NA	NA	pairs/tumowe_c117_1.wav	0,916068232	21
c84	180102_0039S12_ch1	92	tumowe	429.337	430.574	NA	NA	pairs/tumowe_c84_1.wav	0,99939042	22
c71	190825_0022_ch1	46	tupa	129.803	130.747	NA	NA	pairs/tupa_c71_1.wav	0,006078331	1
c99	190829_0055S12_ch1	36	tupa	148.734	149.504	NA	NA	pairs/tupa_c99_1.wav	0,054405591	2
c117	190830_0073S12_ch1	34	tupa	94.342	94.946	NA	NA	pairs/tupa_c117_1.wav	0,069227326	3
c116	190830_0072S12_ch1	40	tupa	184.816	185.753	NA	NA	pairs/tupa_c116_1.wav	0,099439967	4
c79	180101_0034S12_ch1	42	tupa	155.419	156.198	NA	NA	pairs/tupa_c79_1.wav	0,114581097	5
c94	180102_0049S12_ch1	36	tupa	377.936	378.973	NA	NA	pairs/tupa_c94_1.wav	0,132276665	6
c106	190829_0062S12_ch1	48	tupa	199.180	200.183	NA	NA	pairs/tupa_c106_1.wav	0,163095975	7
c110	190829_0066S12_ch1	48	tupa	213.755	214.625	NA	NA	pairs/tupa_c110_1.wav	0,24941609	8
c119	190830_0078S12_ch1	38	tupa	334.644	335.502	NA	NA	pairs/tupa_c119_1.wav	0,321724615	9
c109	190829_0065S12_ch1	44	tupa	169.466	170.102	NA	NA	pairs/tupa_c109_1.wav	0,356058828	10
c114	190830_0070S12_ch1	54	tupa	219.330	220.033	NA	NA	pairs/tupa_c114_1.wav	0,369454933	11
c112	190830_0068S12_ch1	42	tupa	171.518	172.120	NA	NA	pairs/tupa_c112_2.wav	0,42121602	12
c90	180102_0045S12_ch1	56	tupa	172.223	173.150	NA	NA	pairs/tupa_c90_1.wav	0,421790318	13
c112	190830_0068S12_ch1	40	tupa	167.948	168.525	NA	NA	pairs/tupa_c112_1.wav	0,425027225	14
c82	180101_0037S12_ch1	64	tupa	150.507	151.300	NA	NA	pairs/tupa_c82_1.wav	0,481657091	15
c73	190825_0024_ch1	40	tupa	181.931	182.683	NA	NA	pairs/tupa_c73_1.wav	0,489380847	16
c123	190830_0082S12_ch1	30	tupa	103.985	104.557	NA	NA	pairs/tupa_c123_1.wav	0,621901047	17
c85	180102_0040S12_ch1	36	tupa	282.994	284.131	NA	NA	pairs/tupa_c85_1.wav	0,636722173	18
c115	190830_0071S12_ch1	54	tupa	252.057	252.826	NA	NA	pairs/tupa_c115_1.wav	0,728378246	19
c76	180101_0031S12_left	48	tupa	186.194	187.167	NA	NA	pairs/tupa_c76_1.wav	0,75316946	20
c80	180101_0035S12_ch1	42	tupa	172.755	173.358	NA	NA	pairs/tupa_c80_1.wav	0,784099255	21
c109	190829_0065S12_ch1	46	tupa	172.663	173.399	NA	NA	pairs/tupa_c109_2.wav	0,851387679	22
c89	180102_0044S12_ch1	60	wadikeno	167.438	168.742	NA	NA	pairs/wadikeno_c89_1.wav	0,020951567	1
c122	190830_0081S12_ch1	60	wadikeno	201.886	203.315	NA	NA	pairs/wadikeno_c122_1.wav	0,029574559	2
c114	190830_0070S12_ch1	80	wadikeno	271.745	273.083	NA	NA	pairs/wadikeno_c114_1.wav	0,089661032	3
c88	180102_0043S12_ch1	88	wadikeno	296.998	298.268	NA	NA	pairs/wadikeno_c88_1.wav	0,116374809	4
c93	180102_0048S12_ch1	105	wadikeno	324.122	325.594	NA	NA	pairs/wadikeno_c93_1.wav	0,161711891	5
c84	180102_0039S12_ch1	100	wadikeno	450.561	451.967	NA	NA	pairs/wadikeno_c84_1.wav	0,186751793	6
c105	190829_0061S12_ch1	56	wadikeno	245.796	247.502	NA	NA	pairs/wadikeno_c105_1.wav	0,187132565	7
c72	190825_0023_ch1	62	wadikeno	398.974	400.537	NA	NA	pairs/wadikeno_c72_1.wav	0,255313963	8
c109	190829_0065S12_ch1	72	wadikeno	219.640	221.078	NA	NA	pairs/wadikeno_c109_1.wav	0,289052307	9
c83	180101_0038S12_ch1	66	wadikeno	184.208	185.576	NA	NA	pairs/wadikeno_c83_1.wav	0,311235775	10
c91	180102_0046S12_ch1	70	wadikeno	401.438	402.843	NA	NA	pairs/wadikeno_c91_1.wav	0,403108968	11
c112	190830_0068S12_ch1	70	wadikeno	229.785	231.090	NA	NA	pairs/wadikeno_c112_1.wav	0,438075456	12
c76	180101_0031S12_left	66	wadikeno	224.022	225.305	NA	NA	pairs/wadikeno_c76_1.wav	0,582493409	13
c93	180102_0048S12_ch1	107	wadikeno	328.604	330.410	NA	NA	pairs/wadikeno_c93_2.wav	0,644114592	14
c79	180101_0034S12_ch1	62	wadikeno	202.296	203.529	NA	NA	pairs/wadikeno_c79_1.wav	0,698229993	15
c106	190829_0062S12_ch1	70	wadikeno	249.421	250.691	NA	NA	pairs/wadikeno_c106_1.wav	0,753209956	16
c80	180101_0035S12_ch1	60	wadikeno	212.909	214.131	NA	NA	pairs/wadikeno_c80_1.wav	0,803447539	17
c79	180101_0034S12_ch1	64	wadikeno	209.258	210.215	NA	NA	pairs/wadikeno_c79_2.wav	0,85233737	18
c117	190830_0073S12_ch1	54	wadikeno	137.738	139.548	NA	NA	pairs/wadikeno_c117_1.wav	0,86141918	19
c74	190825_0025_ch1	46	wadikeno	121.931	123.195	NA	NA	pairs/wadikeno_c74_1.wav	0,916250181	20
c120	190830_0079S12_ch1	2	wi	46.258	47.020	NA	NA	pairs/wi_c120_1.wav	0,009967616	1
c112	190830_0068S12_ch1	2	wi	87.404	88.416	NA	NA	pairs/wi_c112_1.wav	0,012202651	2
c106	190829_0062S12_ch1	2	wi	82.577	83.915	NA	NA	pairs/wi_c106_1.wav	0,035077187	3
c107	190829_0063S12_ch1	2	wi	94.165	95.236	NA	NA	pairs/wi_c107_1.wav	0,036475949	4
c80	180101_0035S12_ch1	2	wi	68.663	69.489	NA	NA	pairs/wi_c80_1.wav	0,037085108	5
c79	180101_0034S12_ch1	2	wi	59.244	60.027	NA	NA	pairs/wi_c79_1.wav	0,041598814	6
c121	190830_0080S12_ch1	2	wi	32.519	33.250	NA	NA	pairs/wi_c121_1.wav	0,04703806	7
c118	190830_0075S12_ch1	2	wi	149.959	150.690	NA	NA	pairs/wi_c118_1.wav	0,06871695	8
c99	190829_0055S12_ch1	2	wi	78.674	80.012	NA	NA	pairs/wi_c99_1.wav	0,101421922	9
c107	190829_0063S12_ch1	4	wi	99.918	100.988	NA	NA	pairs/wi_c107_2.wav	0,146101521	10
c73	190825_0024_ch1	4	wi	111.218	111.976	NA	NA	pairs/wi_c73_2.wav	0,159414157	11
c72	190825_0023_ch1	2	wi	209.789	210.607	NA	NA	pairs/wi_c72_1.wav	0,163711847	12
c73	190825_0024_ch1	2	wi	107.821	108.667	NA	NA	pairs/wi_c73_1.wav	0,178455805	13
c89	180102_0044S12_ch1	2	wi	33.758	34.394	NA	NA	pairs/wi_c89_1.wav	0,277471399	14
c90	180102_0045S12_ch1	2	wi	29.749	30.166	NA	NA	pairs/wi_c90_1.wav	0,296639927	15
c110	190829_0066S12_ch1	2	wi	86.932	87.601	NA	NA	pairs/wi_c110_1.wav	0,346530701	16
c95	180102_0050S12_ch1	2	wi	80.124	80.993	NA	NA	pairs/wi_c95_1.wav	0,356648113	17
c84	180102_0039S12_ch1	2	wi	64.286	65.123	NA	NA	pairs/wi_c84_1.wav	0,388455708	18
c78	180101_0033S12_ch1	2	wi	59.317	59.997	NA	NA	pairs/wi_c78_1.wav	0,395058991	19
c122	190830_0081S12_ch1	2	wi	80.298	80.584	NA	NA	pairs/wi_c122_1.wav	0,409815788	20
c105	190829_0061S12_ch1	4	wi	112.733	113.535	NA	NA	pairs/wi_c105_2.wav	0,498442191	21
c116	190830_0072S12_ch1	2	wi	96.843	97.613	NA	NA	pairs/wi_c116_1.wav	0,517632283	22
c105	190829_0061S12_ch1	2	wi	107.181	107.983	NA	NA	pairs/wi_c105_1.wav	0,522186881	23
c77	180101_0032S12_ch1	2	wi	32.410	32.878	NA	NA	pairs/wi_c77_1.wav	0,582511012	24
c72	190825_0023_ch1	4	wi	243.200	244.364	NA	NA	pairs/wi_c72_2.wav	0,586121554	25
c91	180102_0046S12_ch1	2	wi	187.411	188.348	NA	NA	pairs/wi_c91_1.wav	0,618962964	26
c70	190825_0021_ch1	2	wi	141.843	143.151	NA	NA	pairs/wi_c70_1.wav	0,620164111	27
c109	190829_0065S12_ch1	2	wi	90.276	90.911	NA	NA	pairs/wi_c109_1.wav	0,631864414	28
c70	190825_0021_ch1	8	wi	167.292	168.672	NA	NA	pairs/wi_c70_4.wav	0,657273371	29
c71	190825_0022_ch1	2	wi	20.201	21.396	NA	NA	pairs/wi_c71_1.wav	0,662650843	30
c114	190830_0070S12_ch1	2	wi	73.926	74.494	NA	NA	pairs/wi_c114_1.wav	0,696332022	31
c81	180101_0036S12_ch1	2	wi	92.888	93.302	NA	NA	pairs/wi_c81_1.wav	0,800659132	32
c74	190825_0025_ch1	2	wi	35.481	36.191	NA	NA	pairs/wi_c74_1.wav	0,873457599	33
c108	190829_0064S12_ch1	2	wi	75.951	76.846	NA	NA	pairs/wi_c108_1.wav	0,887935318	34
c93	180102_0048S12_ch1	2	wi	110.330	111.099	NA	NA	pairs/wi_c93_1.wav	0,889619566	35
c74	190825_0025_ch1	4	wi	39.952	40.633	NA	NA	pairs/wi_c74_2.wav	0,890202608	36
c115	190830_0071S12_ch1	2	wi	143.080	143.749	NA	NA	pairs/wi_c115_1.wav	0,89301338	37
c83	180101_0038S12_ch1	2	wi	47.026	47.630	NA	NA	pairs/wi_c83_1.wav	0,900085392	38
c111	190830_0067S12_ch1	2	wi	83.283	84.086	NA	NA	pairs/wi_c111_1.wav	0,914983296	39
c93	180102_0048S12_ch1	4	wi	115.815	116.550	NA	NA	pairs/wi_c93_2.wav	0,918441579	40
c81	180101_0036S12_ch1	4	wi	95.953	96.320	NA	NA	pairs/wi_c81_2.wav	0,939761426	41
c70	190825_0021_ch1	4	wi	143.805	145.475	NA	NA	pairs/wi_c70_2.wav	0,944930391	42
c77	180101_0032S12_ch1	6	wi	40.814	41.500	NA	NA	pairs/wi_c77_3.wav	0,945819897	43
c76	180101_0031S12_left	2	wi	32.544	33.050	NA	NA	pairs/wi_c76_1.wav	0,957332944	44
c77	180101_0032S12_ch1	4	wi	35.262	35.580	NA	NA	pairs/wi_c77_2.wav	0,96330538	45
c82	180101_0037S12_ch1	2	wi	7.109	8.159	NA	NA	pairs/wi_c82_1.wav	0,976439651	46
c70	190825_0021_ch1	6	wi	157.388	158.914	NA	NA	pairs/wi_c70_3.wav	0,990579368	47
c77	180101_0032S12_ch1	40	widone	107.312	108.249	NA	NA	pairs/widone_c77_1.wav	0,158123115	1
c109	190829_0065S12_ch1	54	widone	186.443	187.346	NA	NA	pairs/widone_c109_1.wav	0,258454453	2
c85	180102_0040S12_ch1	44	widone	304.218	305.556	NA	NA	pairs/widone_c85_1.wav	0,276044687	3
c95	180102_0050S12_ch1	48	widone	180.070	181.007	NA	NA	pairs/widone_c95_1.wav	0,466632358	4
c90	180102_0045S12_ch1	86	widone	241.354	242.688	NA	NA	pairs/widone_c90_1.wav	0,539186475	5
c79	180101_0034S12_ch1	48	widone	169.705	170.679	NA	NA	pairs/widone_c79_1.wav	0,626594898	6
c115	190830_0071S12_ch1	66	widone	273.381	274.518	NA	NA	pairs/widone_c115_1.wav	0,641901451	7
c112	190830_0068S12_ch1	50	widone	188.427	189.431	NA	NA	pairs/widone_c112_1.wav	0,685425291	8
c118	190830_0075S12_ch1	68	widone	317.578	319.071	NA	NA	pairs/widone_c118_1.wav	0,713857004	9
c106	190829_0062S12_ch1	60	widone	227.227	228.665	NA	NA	pairs/widone_c106_2.wav	0,764286809	10
c78	180101_0033S12_ch1	56	widone	179.254	180.115	NA	NA	pairs/widone_c78_1.wav	0,822208243	11
c72	190825_0023_ch1	56	widone	382.136	383.352	NA	NA	pairs/widone_c72_1.wav	0,831141692	12
c82	180101_0037S12_ch1	66	widone	155.365	156.349	NA	NA	pairs/widone_c82_1.wav	0,836455264	13
c122	190830_0081S12_ch1	50	widone	178.584	180.172	NA	NA	pairs/widone_c122_1.wav	0,837110237	14
c106	190829_0062S12_ch1	58	widone	222.879	224.584	NA	NA	pairs/widone_c106_1.wav	0,870675401	15
c116	190830_0072S12_ch1	54	widone	219.954	221.492	NA	NA	pairs/widone_c116_1.wav	0,892275677	16
c120	190830_0079S12_ch1	86	widone	247.220	248.426	NA	NA	pairs/widone_c120_1.wav	0,916876032	17
c95	180102_0050S12_ch1	50	widone	184.271	185.174	NA	NA	pairs/widone_c95_2.wav	0,930821925	18
c93	180102_0048S12_ch1	95	widone	302.463	303.667	NA	NA	pairs/widone_c93_1.wav	0,947116321	19
c74	190825_0025_ch1	34	widone	95.738	96.754	NA	NA	pairs/widone_c74_1.wav	0,991174362	20
c99	190829_0055S12_ch1	48	wumipo	176.447	177.450	NA	NA	pairs/wumipo_c99_1.wav	0,012147437	1
c114	190830_0070S12_ch1	74	wumipo	259.906	260.942	NA	NA	pairs/wumipo_c114_1.wav	0,016207513	2
c88	180102_0043S12_ch1	64	wumipo	230.669	232.108	NA	NA	pairs/wumipo_c88_1.wav	0,017774686	3
c89	180102_0044S12_ch1	40	wumipo	118.234	119.471	NA	NA	pairs/wumipo_c89_1.wav	0,036152157	4
c94	180102_0049S12_ch1	44	wumipo	404.010	405.615	NA	NA	pairs/wumipo_c94_1.wav	0,0566068	5
c91	180102_0046S12_ch1	52	wumipo	359.960	361.030	NA	NA	pairs/wumipo_c91_1.wav	0,06075804	6
c111	190830_0067S12_ch1	50	wumipo	171.658	172.996	NA	NA	pairs/wumipo_c111_1.wav	0,074176921	7
c85	180102_0040S12_ch1	42	wumipo	299.302	300.706	NA	NA	pairs/wumipo_c85_1.wav	0,159917284	8
c120	190830_0079S12_ch1	90	wumipo	259.757	261.313	NA	NA	pairs/wumipo_c120_2.wav	0,17249249	9
c74	190825_0025_ch1	44	wumipo	118.058	119.156	NA	NA	pairs/wumipo_c74_1.wav	0,186412527	10
c122	190830_0081S12_ch1	46	wumipo	170.869	172.234	NA	NA	pairs/wumipo_c122_1.wav	0,186507707	11
c105	190829_0061S12_ch1	46	wumipo	218.819	220.157	NA	NA	pairs/wumipo_c105_1.wav	0,212758408	12
c83	180101_0038S12_ch1	58	wumipo	166.008	167.217	NA	NA	pairs/wumipo_c83_1.wav	0,270136823	13
c109	190829_0065S12_ch1	68	wumipo	210.978	212.215	NA	NA	pairs/wumipo_c109_1.wav	0,285364965	14
c87	180102_0042S12_ch1	54	wumipo	273.282	274.486	NA	NA	pairs/wumipo_c87_1.wav	0,298930428	15
c121	190830_0080S12_ch1	62	wumipo	158.498	159.768	NA	NA	pairs/wumipo_c121_1.wav	0,347733643	16
c78	180101_0033S12_ch1	58	wumipo	183.363	184.563	NA	NA	pairs/wumipo_c78_1.wav	0,400404534	17
c120	190830_0079S12_ch1	88	wumipo	251.538	252.808	NA	NA	pairs/wumipo_c120_1.wav	0,418548468	18
c110	190829_0066S12_ch1	56	wumipo	230.263	231.735	NA	NA	pairs/wumipo_c110_1.wav	0,504012682	19
c76	180101_0031S12_left	54	wumipo	198.764	200.002	NA	NA	pairs/wumipo_c76_1.wav	0,616198876	20
c106	190829_0062S12_ch1	56	wumipo	218.631	219.969	NA	NA	pairs/wumipo_c106_1.wav	0,626823786	21
c72	190825_0023_ch1	52	wumipo	372.954	374.321	NA	NA	pairs/wumipo_c72_2.wav	0,639752627	22
c118	190830_0075S12_ch1	66	wumipo	313.519	314.662	NA	NA	pairs/wumipo_c118_1.wav	0,739677781	23
c119	190830_0078S12_ch1	44	wumipo	344.392	345.249	NA	NA	pairs/wumipo_c119_1.wav	0,850486027	24
c70	190825_0021_ch1	60	wumipo	347.687	349.260	NA	NA	pairs/wumipo_c70_1.wav	0,854439489	25
c72	190825_0023_ch1	50	wumipo	367.875	369.221	NA	NA	pairs/wumipo_c72_1.wav	0,86471061	26
c79	180101_0034S12_ch1	58	wumipo	192.651	193.836	NA	NA	pairs/wumipo_c79_1.wav	0,984256088	27
c105	190829_0061S12_ch1	10	yi	127.702	128.572	NA	NA	pairs/yi_c105_1.wav	0,012411175	1
c76	180101_0031S12_left	12	yi	86.220	86.883	NA	NA	pairs/yi_c76_1.wav	0,026197386	2
c82	180101_0037S12_ch1	10	yi	28.507	29.239	NA	NA	pairs/yi_c82_1.wav	0,038029992	3
c82	180101_0037S12_ch1	12	yi	31.784	32.802	NA	NA	pairs/yi_c82_2.wav	0,038972307	4
c84	180102_0039S12_ch1	10	yi	103.925	104.761	NA	NA	pairs/yi_c84_1.wav	0,059908739	5
c106	190829_0062S12_ch1	8	yi	106.859	107.728	NA	NA	pairs/yi_c106_1.wav	0,063459352	6
c72	190825_0023_ch1	10	yi	264.381	265.168	NA	NA	pairs/yi_c72_1.wav	0,097728961	7
c112	190830_0068S12_ch1	8	yi	101.328	102.088	NA	NA	pairs/yi_c112_1.wav	0,12560383	8
c114	190830_0070S12_ch1	10	yi	90.902	91.872	NA	NA	pairs/yi_c114_1.wav	0,141843409	9
c91	180102_0046S12_ch1	8	yi	258.575	259.345	NA	NA	pairs/yi_c91_1.wav	0,237479481	10
c88	180102_0043S12_ch1	18	yi	129.733	130.402	NA	NA	pairs/yi_c88_1.wav	0,337314809	11
c109	190829_0065S12_ch1	14	yi	114.142	115.179	NA	NA	pairs/yi_c109_3.wav	0,347825001	12
c81	180101_0036S12_ch1	10	yi	114.084	115.034	NA	NA	pairs/yi_c81_1.wav	0,474540495	13
c116	190830_0072S12_ch1	8	yi	115.392	116.295	NA	NA	pairs/yi_c116_1.wav	0,486680335	14
c89	180102_0044S12_ch1	8	yi	48.709	49.444	NA	NA	pairs/yi_c89_1.wav	0,621064524	15
c117	190830_0073S12_ch1	8	yi	55.705	56.657	NA	NA	pairs/yi_c117_1.wav	0,634108242	16
c109	190829_0065S12_ch1	16	yi	118.925	119.727	NA	NA	pairs/yi_c109_4.wav	0,651856286	17
c115	190830_0071S12_ch1	10	yi	163.381	164.084	NA	NA	pairs/yi_c115_1.wav	0,80196967	18
c109	190829_0065S12_ch1	12	yi	110.697	111.767	NA	NA	pairs/yi_c109_2.wav	0,807596122	19
c80	180101_0035S12_ch1	12	yi	107.499	108.769	NA	NA	pairs/yi_c80_1.wav	0,871457582	20
